province;red;green;blue;x;y
4228;216;159;42;Prov4228;x
4229;246;100;51;Prov4229;x
4230;135;230;240;Prov4230;x
4231;108;237;242;Prov4231;x
4232;212;77;75;Prov4232;x
4233;136;124;109;Prov4233;x
4234;171;66;75;Prov4234;x
4235;145;49;192;Prov4235;x
4236;44;238;157;Prov4236;x
4237;206;65;180;Prov4237;x
4238;132;68;201;Prov4238;x
4239;146;180;180;Prov4239;x
4240;136;33;66;Prov4240;x
4241;192;235;11;Prov4241;x
4242;89;115;98;Prov4242;x
4243;94;21;248;Prov4243;x
4244;225;235;33;Prov4244;x
4245;176;239;186;Prov4245;x
4246;166;117;242;Prov4246;x
4247;4;27;211;Prov4247;x
4248;49;16;228;Prov4248;x
4249;27;130;78;Prov4249;x
4250;111;85;13;Prov4250;x
4251;77;181;108;Prov4251;x
4252;62;176;125;Prov4252;x
4253;213;231;227;Prov4253;x
4254;74;67;82;Prov4254;x
4255;59;215;112;Prov4255;x
4256;10;87;250;Prov4256;x
4257;207;10;225;Prov4257;x
4258;37;243;101;Prov4258;x
4259;216;93;201;Prov4259;x
4260;11;169;238;Prov4260;x
4261;120;220;255;Prov4261;x
4262;182;2;88;Prov4262;x
4263;14;182;53;Prov4263;x
4264;75;100;28;Prov4264;x
4265;38;70;115;Prov4265;x
4266;118;206;111;Prov4266;x
4267;155;66;219;Prov4267;x
4268;241;88;121;Prov4268;x
4269;192;209;98;Prov4269;x
4270;44;186;83;Prov4270;x
4271;151;165;176;Prov4271;x
4272;156;19;202;Prov4272;x
4273;100;186;130;Prov4273;x
4274;76;108;252;Prov4274;x
4275;242;39;61;Prov4275;x
4276;243;108;73;Prov4276;x
4277;48;230;122;Prov4277;x
4278;68;231;198;Prov4278;x
4279;248;141;127;Prov4279;x
4280;31;153;6;Prov4280;x
4281;204;13;125;Prov4281;x
4282;69;251;34;Prov4282;x
4283;158;236;107;Prov4283;x
4284;193;255;30;Prov4284;x
4285;155;3;150;Prov4285;x
4286;58;163;177;Prov4286;x
4287;35;186;86;Prov4287;x
4288;252;168;255;Prov4288;x
4289;10;221;23;Prov4289;x
4290;138;190;176;Prov4290;x
4291;254;2;114;Prov4291;x
4292;13;131;240;Prov4292;x
4293;96;243;79;Prov4293;x
4294;93;36;42;Prov4294;x
4295;179;253;138;Prov4295;x
4296;163;69;255;Prov4296;x
4297;202;85;241;Prov4297;x
4298;195;242;81;Prov4298;x
4299;12;248;247;Prov4299;x
4300;122;158;59;Prov4300;x
4301;164;239;199;Prov4301;x
4302;125;165;228;Prov4302;x
4303;42;7;51;Prov4303;x
4304;102;164;25;Prov4304;x
4305;67;210;106;Prov4305;x
4306;47;232;174;Prov4306;x
4307;54;4;147;Prov4307;x
4308;27;210;127;Prov4308;x
4309;9;93;225;Prov4309;x
4310;99;126;226;Prov4310;x
4311;159;135;180;Prov4311;x
4312;151;79;78;Prov4312;x
4313;169;244;40;Prov4313;x
4314;60;34;195;Prov4314;x
4315;246;213;150;Prov4315;x
4316;86;167;167;Prov4316;x
4317;130;160;88;Prov4317;x
4318;159;14;248;Prov4318;x
4319;148;213;70;Prov4319;x
4320;136;16;39;Prov4320;x
4321;10;72;150;Prov4321;x
4322;142;52;38;Prov4322;x
4323;216;233;18;Prov4323;x
4324;9;38;230;Prov4324;x
4325;155;66;181;Prov4325;x
4326;86;139;149;Prov4326;x
4327;18;242;183;Prov4327;x
4328;55;26;203;Prov4328;x
4329;11;198;63;Prov4329;x
4330;126;191;123;Prov4330;x
4331;241;188;126;Prov4331;x
4332;190;33;104;Prov4332;x
4333;167;15;203;Prov4333;x
4334;171;110;93;Prov4334;x
4335;171;42;37;Prov4335;x
4336;223;241;60;Prov4336;x
4337;48;168;15;Prov4337;x
4338;253;197;57;Prov4338;x
4339;157;188;113;Prov4339;x
4340;70;110;45;Prov4340;x
4341;72;64;28;Prov4341;x
4342;114;134;102;Prov4342;x
4343;227;222;147;Prov4343;x
4344;229;144;121;Prov4344;x
4345;185;186;78;Prov4345;x
4346;197;183;231;Prov4346;x
4347;46;102;180;Prov4347;x
4348;6;185;186;Prov4348;x
4349;73;59;163;Prov4349;x
4350;199;181;72;Prov4350;x
4351;145;106;229;Prov4351;x
4352;208;86;31;Prov4352;x
4353;179;133;21;Prov4353;x
4354;15;194;211;Prov4354;x
4355;224;197;67;Prov4355;x
4356;131;7;36;Prov4356;x
4357;20;205;110;Prov4357;x
4358;100;87;235;Prov4358;x
4359;15;208;98;Prov4359;x
4360;210;38;220;Prov4360;x
4361;68;173;35;Prov4361;x
4362;39;240;36;Prov4362;x
4363;6;220;79;Prov4363;x
4364;231;79;41;Prov4364;x
4365;233;235;121;Prov4365;x
4366;242;85;73;Prov4366;x
4367;235;193;254;Prov4367;x
4368;204;58;169;Prov4368;x
4369;111;238;73;Prov4369;x
4370;103;98;253;Prov4370;x
4371;149;109;39;Prov4371;x
4372;68;58;46;Prov4372;x
4373;249;203;125;Prov4373;x
4374;197;89;139;Prov4374;x
4375;202;70;70;Prov4375;x
4376;121;76;69;Prov4376;x
4377;208;10;205;Prov4377;x
4378;155;180;3;Prov4378;x
4379;197;19;213;Prov4379;x
4380;88;241;86;Prov4380;x
4381;186;17;191;Prov4381;x
4382;206;49;36;Prov4382;x
4383;4;30;194;Prov4383;x
4384;112;218;92;Prov4384;x
4385;132;36;173;Prov4385;x
4386;183;56;175;Prov4386;x
4387;134;28;26;Prov4387;x
4388;129;186;131;Prov4388;x
4389;207;150;77;Prov4389;x
4390;44;90;109;Prov4390;x
4391;83;70;229;Prov4391;x
4392;126;121;193;Prov4392;x
4393;210;236;155;Prov4393;x
4394;6;187;213;Prov4394;x
4395;48;220;249;Prov4395;x
4396;48;5;89;Prov4396;x
4397;138;127;76;Prov4397;x
4398;146;252;159;Prov4398;x
4399;17;41;167;Prov4399;x
4400;47;85;10;Prov4400;x
4401;179;36;172;Prov4401;x
4402;47;27;160;Prov4402;x
4403;151;106;72;Prov4403;x
4404;181;103;88;Prov4404;x
4405;4;251;154;Prov4405;x
4406;115;171;223;Prov4406;x
4407;186;206;164;Prov4407;x
4408;155;12;171;Prov4408;x
4409;202;49;40;Prov4409;x
4410;101;207;90;Prov4410;x
4411;80;63;54;Prov4411;x
4412;141;203;12;Prov4412;x
4413;40;24;61;Prov4413;x
4414;185;4;105;Prov4414;x
4415;214;179;50;Prov4415;x
4416;35;50;104;Prov4416;x
4417;104;43;149;Prov4417;x
4418;36;104;93;Prov4418;x
4419;159;114;76;Prov4419;x
4420;214;213;204;Prov4420;x
4421;201;15;171;Prov4421;x
4422;237;107;206;Prov4422;x
4423;99;12;39;Prov4423;x
4424;227;51;57;Prov4424;x
4425;19;220;43;Prov4425;x
4426;143;211;207;Prov4426;x
4427;189;50;245;Prov4427;x
4428;173;69;35;Prov4428;x
4429;107;63;119;Prov4429;x
4430;255;33;31;Prov4430;x
4431;107;143;8;Prov4431;x
4432;180;184;202;Prov4432;x
4433;62;26;55;Prov4433;x
4434;85;163;30;Prov4434;x
4435;168;139;224;Prov4435;x
4436;183;223;249;Prov4436;x
4437;238;50;136;Prov4437;x
4438;111;230;46;Prov4438;x
4439;17;31;206;Prov4439;x
4440;106;255;2;Prov4440;x
4441;217;250;195;Prov4441;x
4442;165;53;165;Prov4442;x
4443;48;137;117;Prov4443;x
4444;99;151;223;Prov4444;x
4445;166;184;163;Prov4445;x
4446;204;73;10;Prov4446;x
4447;4;81;190;Prov4447;x
4448;131;23;197;Prov4448;x
4449;54;179;126;Prov4449;x
4450;80;195;61;Prov4450;x
4451;54;166;150;Prov4451;x
4452;138;76;184;Prov4452;x
4453;205;67;131;Prov4453;x
4454;110;109;19;Prov4454;x
4455;207;104;193;Prov4455;x
4456;246;227;12;Prov4456;x
4457;112;26;143;Prov4457;x
4458;195;216;37;Prov4458;x
4459;134;36;196;Prov4459;x
4460;91;31;163;Prov4460;x
4461;184;174;89;Prov4461;x
4462;90;137;53;Prov4462;x
4463;62;8;213;Prov4463;x
4464;227;36;155;Prov4464;x
4465;69;223;123;Prov4465;x
4466;87;106;155;Prov4466;x
4467;76;44;195;Prov4467;x
4468;109;8;32;Prov4468;x
4469;111;144;205;Prov4469;x
4470;220;213;29;Prov4470;x
4471;19;224;2;Prov4471;x
4472;14;3;171;Prov4472;x
4473;55;214;196;Prov4473;x
4474;37;42;229;Prov4474;x
4475;101;26;178;Prov4475;x
4476;122;35;188;Prov4476;x
4477;238;61;189;Prov4477;x
4478;219;4;72;Prov4478;x
4479;12;74;75;Prov4479;x
4480;41;140;65;Prov4480;x
4481;210;255;230;Prov4481;x
4482;149;59;3;Prov4482;x
4483;168;28;98;Prov4483;x
4484;206;103;213;Prov4484;x
4485;229;193;217;Prov4485;x
4486;89;187;128;Prov4486;x
4487;221;232;71;Prov4487;x
4488;249;228;226;Prov4488;x
4489;85;229;152;Prov4489;x
4490;142;10;177;Prov4490;x
4491;33;157;179;Prov4491;x
4492;155;32;75;Prov4492;x
4493;48;126;71;Prov4493;x
4494;137;233;64;Prov4494;x
4495;245;14;125;Prov4495;x
4496;232;10;48;Prov4496;x
4497;92;250;207;Prov4497;x
4498;90;77;87;Prov4498;x
4499;176;224;199;Prov4499;x
4500;42;23;61;Prov4500;x
4501;206;238;53;Prov4501;x
4502;211;132;192;Prov4502;x
4503;204;181;10;Prov4503;x
4504;192;39;140;Prov4504;x
4505;178;163;248;Prov4505;x
4506;78;45;58;Prov4506;x
4507;212;84;205;Prov4507;x
4508;219;193;188;Prov4508;x
4509;7;93;30;Prov4509;x
4510;11;235;134;Prov4510;x
4511;128;179;64;Prov4511;x
4512;38;199;18;Prov4512;x
4513;9;103;21;Prov4513;x
4514;53;178;82;Prov4514;x
4515;31;14;180;Prov4515;x
4516;4;150;182;Prov4516;x
4517;126;66;87;Prov4517;x
4518;119;236;214;Prov4518;x
4519;73;27;143;Prov4519;x
4520;116;255;65;Prov4520;x
4521;166;70;97;Prov4521;x
4522;253;178;165;Prov4522;x
4523;57;232;225;Prov4523;x
4524;157;185;190;Prov4524;x
4525;179;138;4;Prov4525;x
4526;108;41;250;Prov4526;x
4527;197;30;235;Prov4527;x
4528;248;87;150;Prov4528;x
4529;92;146;43;Prov4529;x
4530;46;57;17;Prov4530;x
4531;117;215;70;Prov4531;x
4532;131;197;195;Prov4532;x
4533;179;242;129;Prov4533;x
4534;6;3;225;Prov4534;x
4535;193;72;14;Prov4535;x
4536;21;125;101;Prov4536;x
4537;165;20;238;Prov4537;x
4538;171;42;220;Prov4538;x
4539;198;72;201;Prov4539;x
4540;127;177;55;Prov4540;x
4541;37;87;93;Prov4541;x
4542;109;33;177;Prov4542;x
4543;123;210;186;Prov4543;x
4544;26;183;42;Prov4544;x
4545;228;67;207;Prov4545;x
4546;146;196;39;Prov4546;x
4547;198;22;2;Prov4547;x
4548;105;203;94;Prov4548;x
4549;146;183;51;Prov4549;x
4550;223;106;82;Prov4550;x
4551;205;144;226;Prov4551;x
4552;39;192;70;Prov4552;x
4553;134;161;100;Prov4553;x
4554;249;51;23;Prov4554;x
4555;135;29;148;Prov4555;x
4556;25;102;110;Prov4556;x
4557;188;211;82;Prov4557;x
4558;171;253;127;Prov4558;x
4559;85;32;139;Prov4559;x
4560;195;146;163;Prov4560;x
4561;62;214;104;Prov4561;x
4562;179;137;16;Prov4562;x
4563;185;204;45;Prov4563;x
4564;221;107;243;Prov4564;x
4565;52;91;182;Prov4565;x
4566;82;69;149;Prov4566;x
4567;160;78;59;Prov4567;x
4568;48;234;145;Prov4568;x
4569;110;117;75;Prov4569;x
4570;125;69;240;Prov4570;x
4571;237;3;67;Prov4571;x
4572;143;208;167;Prov4572;x
4573;218;189;196;Prov4573;x
4574;136;2;106;Prov4574;x
4575;100;28;181;Prov4575;x
4576;145;26;217;Prov4576;x
4577;182;236;32;Prov4577;x
4578;34;94;41;Prov4578;x
4579;100;199;42;Prov4579;x
4580;74;109;14;Prov4580;x
4581;75;146;248;Prov4581;x
4582;189;239;56;Prov4582;x
4583;149;98;227;Prov4583;x
4584;109;65;26;Prov4584;x
4585;186;187;117;Prov4585;x
4586;129;4;13;Prov4586;x
4587;57;119;122;Prov4587;x
4588;121;110;235;Prov4588;x
4589;11;242;154;Prov4589;x
4590;142;227;140;Prov4590;x
4591;137;139;100;Prov4591;x
4592;104;199;193;Prov4592;x
4593;243;103;221;Prov4593;x
4594;227;240;38;Prov4594;x
4595;16;90;116;Prov4595;x
4596;118;109;146;Prov4596;x
4597;180;193;77;Prov4597;x
4598;59;57;146;Prov4598;x
4599;108;232;48;Prov4599;x
4600;255;27;74;Prov4600;x
4601;82;181;127;Prov4601;x
4602;131;140;122;Prov4602;x
4603;138;153;152;Prov4603;x
4604;15;219;38;Prov4604;x
4605;97;176;11;Prov4605;x
4606;205;230;250;Prov4606;x
4607;186;214;131;Prov4607;x
4608;247;13;220;Prov4608;x
4609;54;240;2;Prov4609;x
4610;178;67;24;Prov4610;x
4611;30;144;17;Prov4611;x
4612;99;221;242;Prov4612;x
4613;67;130;110;Prov4613;x
4614;75;102;160;Prov4614;x
4615;191;165;189;Prov4615;x
4616;37;11;143;Prov4616;x
4617;242;199;228;Prov4617;x
4618;149;21;209;Prov4618;x
4619;185;225;228;Prov4619;x
4620;127;240;252;Prov4620;x
4621;100;138;157;Prov4621;x
4622;36;57;210;Prov4622;x
4623;238;130;12;Prov4623;x
4624;118;180;227;Prov4624;x
4625;218;105;197;Prov4625;x
4626;78;183;72;Prov4626;x
4627;132;165;143;Prov4627;x
4628;192;59;9;Prov4628;x
4629;132;116;109;Prov4629;x
4630;118;54;165;Prov4630;x
4631;70;170;1;Prov4631;x
4632;50;195;221;Prov4632;x
4633;231;165;60;Prov4633;x
4634;197;84;204;Prov4634;x
4635;166;234;12;Prov4635;x
4636;88;68;40;Prov4636;x
4637;232;52;26;Prov4637;x
4638;98;219;80;Prov4638;x
4639;112;92;184;Prov4639;x
4640;180;5;187;Prov4640;x
4641;93;179;215;Prov4641;x
4642;182;46;114;Prov4642;x
4643;206;71;26;Prov4643;x
4644;240;14;160;Prov4644;x
4645;52;18;75;Prov4645;x
4646;153;191;191;Prov4646;x
4647;54;233;61;Prov4647;x
4648;185;194;183;Prov4648;x
4649;217;136;123;Prov4649;x
4650;132;119;229;Prov4650;x
4651;158;216;115;Prov4651;x
4652;241;234;21;Prov4652;x
4653;144;65;93;Prov4653;x
4654;121;7;8;Prov4654;x
4655;197;145;154;Prov4655;x
4656;37;189;190;Prov4656;x
4657;66;18;69;Prov4657;x
4658;17;108;83;Prov4658;x
4659;160;226;131;Prov4659;x
4660;12;116;85;Prov4660;x
4661;115;78;116;Prov4661;x
4662;244;30;21;Prov4662;x
4663;67;190;70;Prov4663;x
4664;251;16;164;Prov4664;x
4665;106;194;50;Prov4665;x
4666;219;249;41;Prov4666;x
4667;215;225;238;Prov4667;x
4668;161;148;61;Prov4668;x
4669;46;169;45;Prov4669;x
4670;61;136;175;Prov4670;x
4671;193;147;222;Prov4671;x
4672;158;68;145;Prov4672;x
4673;39;255;158;Prov4673;x
4674;23;209;230;Prov4674;x
4675;219;109;188;Prov4675;x
4676;180;119;96;Prov4676;x
4677;103;201;140;Prov4677;x
4678;183;206;107;Prov4678;x
4679;131;249;91;Prov4679;x
4680;230;67;83;Prov4680;x
4681;198;222;99;Prov4681;x
4682;203;212;102;Prov4682;x
4683;6;154;31;Prov4683;x
4684;225;130;252;Prov4684;x
4685;23;173;18;Prov4685;x
4686;230;168;99;Prov4686;x
4687;196;167;235;Prov4687;x
4688;172;120;211;Prov4688;x
4689;8;11;243;Prov4689;x
4690;189;247;169;Prov4690;x
4691;95;1;1;Prov4691;x
4692;127;5;15;Prov4692;x
4693;197;140;100;Prov4693;x
4694;35;11;122;Prov4694;x
4695;131;128;141;Prov4695;x
4696;87;150;87;Prov4696;x
4697;185;213;179;Prov4697;x
4698;188;255;140;Prov4698;x
4699;123;87;117;Prov4699;x
4700;55;179;88;Prov4700;x
4701;228;157;132;Prov4701;x
4702;65;166;113;Prov4702;x
4703;92;19;38;Prov4703;x
4704;240;127;143;Prov4704;x
4705;120;52;173;Prov4705;x
4706;44;216;150;Prov4706;x
4707;76;15;144;Prov4707;x
4708;214;176;169;Prov4708;x
4709;120;187;50;Prov4709;x
4710;71;13;251;Prov4710;x
4711;149;111;69;Prov4711;x
4712;224;117;171;Prov4712;x
4713;145;44;54;Prov4713;x
4714;222;44;146;Prov4714;x
4715;71;41;142;Prov4715;x
4716;25;32;171;Prov4716;x
4717;55;127;70;Prov4717;x
4718;21;70;14;Prov4718;x
4719;237;132;41;Prov4719;x
4720;187;104;143;Prov4720;x
4721;136;128;42;Prov4721;x
4722;202;67;95;Prov4722;x
4723;65;34;34;Prov4723;x
4724;177;217;183;Prov4724;x
4725;148;234;169;Prov4725;x
4726;69;192;99;Prov4726;x
4727;1;17;132;Prov4727;x
4728;57;248;48;Prov4728;x
4729;9;16;239;Prov4729;x
4730;211;31;79;Prov4730;x
4731;6;181;120;Prov4731;x
4732;108;162;86;Prov4732;x
4733;53;77;131;Prov4733;x
4734;142;111;248;Prov4734;x
4735;104;132;134;Prov4735;x
4736;203;7;204;Prov4736;x
4737;61;14;142;Prov4737;x
4738;91;53;190;Prov4738;x
4739;203;103;151;Prov4739;x
4740;254;202;61;Prov4740;x
4741;239;86;147;Prov4741;x
4742;216;68;29;Prov4742;x
4743;213;139;55;Prov4743;x
4744;247;121;179;Prov4744;x
4745;33;218;165;Prov4745;x
4746;232;124;131;Prov4746;x
4747;235;161;113;Prov4747;x
4748;207;38;71;Prov4748;x
4749;42;9;109;Prov4749;x
4750;153;163;68;Prov4750;x
4751;116;69;236;Prov4751;x
4752;191;127;193;Prov4752;x
4753;63;195;64;Prov4753;x
4754;20;131;217;Prov4754;x
4755;60;255;168;Prov4755;x
4756;252;217;34;Prov4756;x
4757;239;124;247;Prov4757;x
4758;53;36;211;Prov4758;x
4759;60;100;128;Prov4759;x
4760;84;92;196;Prov4760;x
4761;70;51;100;Prov4761;x
4762;2;22;29;Prov4762;x
4763;7;166;131;Prov4763;x
4764;58;42;237;Prov4764;x
4765;198;11;164;Prov4765;x
4766;200;56;4;Prov4766;x
4767;196;106;208;Prov4767;x
4768;131;102;159;Prov4768;x
4769;119;8;192;Prov4769;x
4770;115;197;173;Prov4770;x
4771;56;219;213;Prov4771;x
4772;51;130;123;Prov4772;x
4773;143;41;234;Prov4773;x
4774;215;104;92;Prov4774;x
4775;193;119;99;Prov4775;x
4776;5;111;140;Prov4776;x
4777;205;22;226;Prov4777;x
4778;85;113;118;Prov4778;x
4779;206;94;56;Prov4779;x
4780;65;53;53;Prov4780;x
4781;30;141;55;Prov4781;x
4782;131;89;236;Prov4782;x
4783;38;8;196;Prov4783;x
4784;11;220;106;Prov4784;x
4785;67;93;222;Prov4785;x
4786;1;60;216;Prov4786;x
4787;61;3;235;Prov4787;x
4788;161;18;1;Prov4788;x
4789;46;1;157;Prov4789;x
4790;241;99;77;Prov4790;x
4791;126;227;119;Prov4791;x
4792;237;147;78;Prov4792;x
4793;174;20;183;Prov4793;x
4794;216;83;10;Prov4794;x
4795;245;116;150;Prov4795;x
4796;96;233;232;Prov4796;x
4797;22;159;4;Prov4797;x
4798;93;7;83;Prov4798;x
4799;80;101;202;Prov4799;x
4800;26;6;190;Prov4800;x
4801;159;69;60;Prov4801;x
4802;57;35;174;Prov4802;x
4803;60;167;207;Prov4803;x
4804;216;143;34;Prov4804;x
4805;88;203;6;Prov4805;x
4806;139;83;53;Prov4806;x
4807;221;206;10;Prov4807;x
4808;89;173;7;Prov4808;x
4809;166;129;38;Prov4809;x
4810;13;243;243;Prov4810;x
4811;37;128;128;Prov4811;x
4812;7;177;80;Prov4812;x
4813;179;53;9;Prov4813;x
4814;123;194;56;Prov4814;x
4815;184;36;43;Prov4815;x
4816;101;63;235;Prov4816;x
4817;202;96;41;Prov4817;x
4818;108;168;244;Prov4818;x
4819;172;41;249;Prov4819;x
4820;250;20;123;Prov4820;x
4821;198;93;128;Prov4821;x
4822;169;122;97;Prov4822;x
4823;254;232;71;Prov4823;x
4824;207;30;38;Prov4824;x
4825;233;236;241;Prov4825;x
4826;54;103;239;Prov4826;x
4827;145;40;50;Prov4827;x
4828;154;197;70;Prov4828;x
4829;156;35;103;Prov4829;x
4830;150;246;213;Prov4830;x
4831;68;138;16;Prov4831;x
4832;227;49;190;Prov4832;x
4833;192;102;81;Prov4833;x
4834;21;3;87;Prov4834;x
4835;131;9;2;Prov4835;x
4836;28;151;187;Prov4836;x
4837;141;67;111;Prov4837;x
4838;159;111;218;Prov4838;x
4839;248;119;152;Prov4839;x
4840;155;1;65;Prov4840;x
4841;84;212;221;Prov4841;x
4842;88;154;77;Prov4842;x
4843;15;60;114;Prov4843;x
4844;28;233;195;Prov4844;x
4845;63;134;157;Prov4845;x
4846;106;102;148;Prov4846;x
4847;18;177;189;Prov4847;x
4848;144;76;26;Prov4848;x
4849;55;103;160;Prov4849;x
4850;221;244;179;Prov4850;x
4851;204;109;86;Prov4851;x
4852;74;123;99;Prov4852;x
4853;148;239;16;Prov4853;x
4854;228;100;77;Prov4854;x
4855;141;32;88;Prov4855;x
4856;157;92;1;Prov4856;x
4857;84;134;168;Prov4857;x
4858;254;41;86;Prov4858;x
4859;92;83;199;Prov4859;x
4860;47;40;140;Prov4860;x
4861;206;129;206;Prov4861;x
4862;255;230;28;Prov4862;x
4863;228;209;44;Prov4863;x
4864;73;235;94;Prov4864;x
4865;53;240;210;Prov4865;x
4866;68;229;54;Prov4866;x
4867;112;6;183;Prov4867;x
4868;155;95;106;Prov4868;x
4869;12;66;57;Prov4869;x
4870;40;106;5;Prov4870;x
4871;204;201;144;Prov4871;x
4872;31;30;99;Prov4872;x
4873;82;244;241;Prov4873;x
4874;62;178;195;Prov4874;x
4875;180;162;72;Prov4875;x
4876;200;221;108;Prov4876;x
4877;244;248;158;Prov4877;x
4878;97;22;220;Prov4878;x
4879;6;229;202;Prov4879;x
4880;192;119;54;Prov4880;x
4881;180;105;210;Prov4881;x
4882;206;1;47;Prov4882;x
4883;8;65;132;Prov4883;x
4884;108;78;48;Prov4884;x
4885;123;218;147;Prov4885;x
4886;220;96;11;Prov4886;x
4887;1;151;230;Prov4887;x
4888;149;253;50;Prov4888;x
4889;52;55;143;Prov4889;x
4890;201;7;136;Prov4890;x
4891;1;246;213;Prov4891;x
4892;158;180;164;Prov4892;x
4893;154;95;96;Prov4893;x
4894;49;114;52;Prov4894;x
4895;57;227;20;Prov4895;x
4896;233;61;127;Prov4896;x
4897;40;237;115;Prov4897;x
4898;41;195;157;Prov4898;x
4899;1;157;202;Prov4899;x
4900;210;34;209;Prov4900;x
4901;199;193;232;Prov4901;x
4902;114;73;250;Prov4902;x
4903;240;38;204;Prov4903;x
4904;95;166;106;Prov4904;x
4905;249;32;58;Prov4905;x
4906;96;174;152;Prov4906;x
4907;235;97;2;Prov4907;x
4908;156;7;208;Prov4908;x
4909;136;87;178;Prov4909;x
4910;21;125;22;Prov4910;x
4911;139;40;2;Prov4911;x
4912;243;175;62;Prov4912;x
4913;196;205;221;Prov4913;x
4914;192;206;5;Prov4914;x
4915;148;166;78;Prov4915;x
4916;167;131;124;Prov4916;x
4917;1;57;111;Prov4917;x
4918;210;145;173;Prov4918;x
4919;250;55;36;Prov4919;x
4920;210;161;178;Prov4920;x
4921;10;253;2;Prov4921;x
4922;185;150;162;Prov4922;x
4923;171;253;112;Prov4923;x
4924;38;147;39;Prov4924;x
4925;162;195;223;Prov4925;x
4926;64;4;76;Prov4926;x
4927;127;15;169;Prov4927;x
4928;234;73;67;Prov4928;x
4929;54;121;219;Prov4929;x
4930;204;87;142;Prov4930;x
4931;6;250;172;Prov4931;x
4932;234;214;181;Prov4932;x
4933;213;102;187;Prov4933;x
4934;180;236;237;Prov4934;x
4935;6;96;54;Prov4935;x
4936;86;163;147;Prov4936;x
4937;37;97;23;Prov4937;x
4938;102;147;64;Prov4938;x
4939;93;156;29;Prov4939;x
4940;98;3;222;Prov4940;x
4941;249;8;28;Prov4941;x
4942;41;72;166;Prov4942;x
4943;167;25;152;Prov4943;x
4944;156;252;98;Prov4944;x
4945;133;22;195;Prov4945;x
4946;75;2;163;Prov4946;x
4947;6;112;243;Prov4947;x
4948;134;248;20;Prov4948;x
4949;58;96;225;Prov4949;x
4950;214;41;159;Prov4950;x
4951;167;120;191;Prov4951;x
4952;28;254;150;Prov4952;x
4953;221;217;223;Prov4953;x
4954;118;94;38;Prov4954;x
4955;1;235;197;Prov4955;x
4956;169;182;213;Prov4956;x
4957;199;85;7;Prov4957;x
4958;231;50;150;Prov4958;x
4959;95;172;235;Prov4959;x
4960;150;232;108;Prov4960;x
4961;185;31;72;Prov4961;x
4962;58;99;194;Prov4962;x
4963;192;229;116;Prov4963;x
4964;11;154;156;Prov4964;x
4965;178;36;204;Prov4965;x
4966;164;43;33;Prov4966;x
4967;117;88;247;Prov4967;x
4968;218;7;40;Prov4968;x
4969;52;115;30;Prov4969;x
4970;242;154;240;Prov4970;x
4971;173;236;24;Prov4971;x
4972;189;215;154;Prov4972;x
4973;144;50;23;Prov4973;x
4974;119;68;207;Prov4974;x
4975;162;117;229;Prov4975;x
4976;158;19;224;Prov4976;x
4977;198;15;250;Prov4977;x
4978;104;130;228;Prov4978;x
4979;37;54;149;Prov4979;x
4980;200;220;159;Prov4980;x
4981;114;85;151;Prov4981;x
4982;239;157;23;Prov4982;x
4983;19;129;203;Prov4983;x
4984;44;7;130;Prov4984;x
4985;178;255;96;Prov4985;x
4986;12;148;182;Prov4986;x
4987;218;110;10;Prov4987;x
4988;85;21;119;Prov4988;x
4989;150;147;171;Prov4989;x
4990;20;21;82;Prov4990;x
4991;23;217;205;Prov4991;x
4992;11;173;164;Prov4992;x
4993;50;90;3;Prov4993;x
4994;202;53;81;Prov4994;x
4995;126;150;88;Prov4995;x
4996;68;70;185;Prov4996;x
4997;19;232;107;Prov4997;x
4998;111;50;94;Prov4998;x
4999;78;67;91;Prov4999;x
5000;194;179;82;Prov5000;x
5001;66;62;247;Prov5001;x
5002;116;141;113;Prov5002;x
5003;89;73;95;Prov5003;x
5004;128;61;40;Prov5004;x
5005;19;85;36;Prov5005;x
5006;102;18;225;Prov5006;x
5007;84;168;254;Prov5007;x
5008;47;128;125;Prov5008;x
5009;187;114;9;Prov5009;x
5010;17;41;112;Prov5010;x
5011;122;168;44;Prov5011;x
5012;25;144;152;Prov5012;x
5013;110;155;238;Prov5013;x
5014;68;244;33;Prov5014;x
5015;219;166;131;Prov5015;x
5016;50;151;46;Prov5016;x
5017;165;254;40;Prov5017;x
5018;250;26;14;Prov5018;x
5019;81;20;252;Prov5019;x
5020;55;166;49;Prov5020;x
5021;138;242;78;Prov5021;x
5022;124;17;185;Prov5022;x
5023;59;102;7;Prov5023;x
5024;79;205;12;Prov5024;x
5025;44;224;83;Prov5025;x
5026;4;1;184;Prov5026;x
5027;98;185;74;Prov5027;x
5028;235;47;49;Prov5028;x
5029;191;202;180;Prov5029;x
5030;85;23;191;Prov5030;x
5031;143;154;27;Prov5031;x
5032;84;67;190;Prov5032;x
5033;71;180;135;Prov5033;x
5034;30;181;252;Prov5034;x
5035;135;73;158;Prov5035;x
5036;203;48;117;Prov5036;x
5037;137;197;26;Prov5037;x
5038;43;178;154;Prov5038;x
5039;65;225;79;Prov5039;x
5040;236;59;12;Prov5040;x
5041;142;164;135;Prov5041;x
5042;156;9;12;Prov5042;x
5043;155;115;236;Prov5043;x
5044;104;143;123;Prov5044;x
5045;16;50;75;Prov5045;x
5046;249;80;18;Prov5046;x
5047;207;76;21;Prov5047;x
5048;190;201;103;Prov5048;x
5049;239;30;84;Prov5049;x
